index,PROPERTY_TYPE,CITY,OWNTYPE,BEDROOM_NUM,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,PRICE,BALCONY_NUM,FLOOR_NUM,BHK,LOCALITY,LATITUDE,LONGITUDE,LUXURY,SWIMMING_POOL,POWER_BACKUP,CLUB_HOUSE,PARKING,ATM,GYM,LIFT,WASTE_DISPOSAL,GAS_PIPELINE,NEAR_BANK
10747,Residential Apartment,Gurgaon,1,4.0,4,0,3,15,16739.0,2969.0,49700000.0,3,14,4,DLF Phase 2,28.478391,77.076817,Luxury,1,0,1,0,1,1,1,0,0,0
10748,Residential Apartment,Gurgaon,1,5.0,4,0,2,20,11758.0,5953.0,70000000.0,4,14,5,Sector 59,28.401575,77.10647,Luxury,1,0,1,0,1,1,1,1,0,0
10749,Residential Apartment,Gurgaon,1,2.0,4,0,1,14,5166.0,1200.0,6200000.0,1,7,2,Sector 67A,28.378112,77.056045,Luxury,0,0,0,0,0,0,1,0,0,0
10752,Residential Apartment,Gurgaon,1,3.0,4,5,1,12,17507.0,3844.0,67300000.0,4,11,3,Sector 65,28.401137,77.064929,Luxury,1,1,1,0,1,1,1,0,1,0
10753,Independent House/Villa,Gurgaon,1,5.0,4,1,1,3,11928.0,7000.0,83500000.0,4,3,5,Sector 72,28.402309427353,77.036047802092,Luxury,1,0,1,0,1,1,0,0,1,0
10755,Residential Apartment,Gurgaon,1,4.0,4,5,1,4,13333.0,4500.0,60000000.0,4,2,4,Sector 72,28.402309427353,77.036047802092,Luxury,1,1,1,0,1,1,1,0,1,0
10757,Residential Apartment,Gurgaon,1,4.0,4,4,1,19,9292.0,2475.0,23000000.0,4,12,4,Sector 92,28.409208,76.925732,Luxury,1,1,1,0,1,1,1,1,1,1
10758,Residential Apartment,Gurgaon,1,4.0,4,1,1,19,9090.0,2475.0,22500000.0,4,9,4,Sector 92,28.409208,76.925732,Luxury,1,1,1,0,1,1,1,1,1,1
10759,Residential Apartment,Gurgaon,1,2.0,4,3,5,35,15793.0,1099.0,10800000.0,2,10,2,Sector 104,28.484795,76.999036,Luxury,1,0,1,0,0,1,1,0,0,0
10760,Residential Apartment,Gurgaon,1,3.0,0,4,6,20,8287.0,2015.0,17400000.0,4,11,3,Sector 79,28.356562,76.973291,Luxury,1,0,1,0,1,1,1,1,1,1
10761,Independent/Builder Floor,Gurgaon,1,3.0,4,3,5,4,8640.0,1250.0,10800000.0,3,2,3,Sector 37D,28.440761,76.972101,Luxury,1,0,1,0,1,1,1,1,1,1
10762,Residential Apartment,Gurgaon,1,4.0,4,6,2,22,7427.0,2356.0,17500000.0,4,12,4,Sector 86,28.379293,76.81078,Luxury,1,0,1,0,1,1,1,1,1,0
10763,Residential Apartment,Gurgaon,1,4.0,2,4,1,22,6281.0,2356.0,18000000.0,4,21,4,Sector 86,28.40135,76.93488,Luxury,1,0,1,0,1,1,1,1,1,0
10764,Residential Apartment,Gurgaon,1,3.0,4,5,1,18,13644.0,2895.0,39500000.0,4,7,3,Sector 53,28.4412952,77.0981743,Luxury,1,0,1,0,1,1,1,1,1,1
10765,Residential Apartment,Gurgaon,1,4.0,4,5,1,18,14749.0,3390.0,50000000.0,4,2,4,Sector 53,28.4412952,77.0981743,Luxury,1,0,1,0,1,1,1,1,1,1
10766,Residential Apartment,Gurgaon,1,2.0,2,1,2,9,4545.0,1100.0,5000000.0,3,7,2,Sector 1 Imt Manesar,28.369272,76.945649,Luxury,0,1,0,0,1,0,1,1,1,1
10767,Residential Apartment,Gurgaon,1,3.0,2,1,2,9,4000.0,1500.0,6000000.0,2,6,3,Sector 1 Imt Manesar,28.369272,76.945649,Luxury,0,1,0,0,1,0,1,1,1,0
10774,Residential Apartment,Gurgaon,1,3.0,0,0,1,12,15942.0,2070.0,33000000.0,2,2,3,Sector 60,28.39988,77.09654,Luxury,1,1,1,0,0,1,1,0,1,0
10775,Residential Apartment,Gurgaon,1,4.0,4,0,1,40,16071.0,2800.0,45000000.0,3,32,3,Sector 60,28.39988,77.09654,Luxury,1,0,1,0,0,1,1,0,1,0
10776,Residential Apartment,Gurgaon,1,3.0,4,1,6,14,9200.0,2025.0,18600000.0,3,5,3,Sector 102,28.479934,76.969137,Luxury,1,1,1,0,1,1,1,1,1,0
10777,Residential Apartment,Gurgaon,1,4.0,4,1,5,45,11666.0,3000.0,35000000.0,4,10,4,Sector 84,28.4081658,76.9628658,Luxury,0,0,0,0,0,0,0,0,0,0
10778,Independent/Builder Floor,Gurgaon,1,4.0,4,6,1,4,17500.0,3000.0,52500000.0,4,4,4,South City 1,28.45212,77.06414,Luxury,0,0,0,0,0,0,0,0,0,0
10779,Residential Apartment,Gurgaon,1,2.0,2,0,6,26,12117.0,850.0,10300000.0,3,3,2,Sector 102,28.479276836122,76.976094508889,Luxury,1,0,1,0,0,1,0,0,0,0
10780,Residential Apartment,Gurgaon,1,2.0,4,5,1,14,10000.0,1100.0,11000000.0,2,8,2,Sector 33,28.4388158,77.02766,Luxury,0,0,0,0,0,0,1,0,0,0
10781,Independent/Builder Floor,Gurgaon,1,4.0,4,4,6,4,10434.0,2300.0,24000000.0,2,1,4,Palam Vihar,28.5129305,77.037736,Luxury,0,0,0,0,0,0,1,1,0,0
10782,Independent/Builder Floor,Gurgaon,1,4.0,4,3,1,4,8125.0,3200.0,26000000.0,2,1,4,Sector 48,28.4153994,77.037736,Luxury,1,0,1,0,1,1,1,1,1,0
10783,Residential Apartment,Gurgaon,1,2.0,2,0,1,13,10358.0,502.0,5200000.0,2,12,2,Sector 86,28.396846,76.948609,Luxury,0,0,0,0,1,0,1,0,1,1
10784,Residential Apartment,Gurgaon,1,4.0,4,6,2,14,11914.0,2350.0,28000000.0,3,5,4,Sector 67,28.38922,77.0551,Luxury,1,1,1,0,1,1,1,1,1,1
10785,Residential Apartment,Gurgaon,1,2.0,4,3,2,9,9047.0,1050.0,9500000.0,2,5,2,Sector 56,28.4256506,77.099613,Luxury,1,0,1,0,1,1,1,1,1,0
10786,Independent/Builder Floor,Gurgaon,1,3.0,4,0,5,4,5037.0,1350.0,6800000.0,2,4,3,Gwal Pahari,28.434383,77.152909,Luxury,0,0,0,0,0,0,0,0,1,0
10787,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,7407.0,3240.0,24000000.0,2,2,4,Palam Vihar,28.5129305,77.037736,Luxury,0,0,0,0,0,0,1,0,1,1
10788,Independent/Builder Floor,Gurgaon,1,3.0,4,5,6,4,8660.0,2367.0,20500000.0,2,2,3,Sector 22,28.503576,77.065435,Luxury,0,0,0,0,0,0,1,0,1,1
10789,Residential Apartment,Gurgaon,1,3.0,4,2,1,29,11387.0,2450.0,27900000.0,4,14,3,Sector 104,28.482289,76.991786,Luxury,1,0,1,0,1,1,1,1,0,0
10790,Residential Apartment,Gurgaon,1,2.0,2,5,1,13,5491.0,743.0,28500000.0,1,10,2,Sohna,28.276076,77.056507,Luxury,0,0,0,0,0,0,1,0,0,0
10792,Independent/Builder Floor,Gurgaon,1,3.0,4,7,6,4,10000.0,2500.0,18000000.0,2,1,3,Sector 57,28.4234414,77.0765927,Luxury,0,0,0,0,1,0,1,1,0,1
10793,Residential Apartment,Gurgaon,1,3.0,4,6,2,14,8223.0,1743.0,12500000.0,2,12,3,Sector 71,28.416575,77.025941,Luxury,1,0,1,0,1,1,1,1,1,0
10794,Residential Apartment,Gurgaon,1,4.0,0,0,1,39,15892.0,2800.0,44500000.0,3,15,4,Sector 60,28.39988,77.09654,Luxury,1,1,1,0,0,1,1,0,1,0
10795,Independent/Builder Floor,Gurgaon,1,3.0,4,7,6,4,10857.0,1810.0,15200000.0,2,2,3,Sector 57,28.4234414,77.0765927,Luxury,0,0,0,0,1,0,1,1,0,1
10798,Independent/Builder Floor,Gurgaon,1,2.0,4,5,5,4,8396.0,1060.0,8900000.0,2,3,2,Sector 37D,28.444091,76.967096,Luxury,0,0,0,0,0,0,0,1,1,0
10800,Independent/Builder Floor,Gurgaon,1,4.0,4,1,6,4,13958.0,2700.0,33500000.0,2,1,4,Malibu Town,28.425675,77.043508,Luxury,1,0,1,0,1,1,1,1,0,0
10801,Residential Apartment,Gurgaon,1,4.0,4,4,3,14,8229.0,4800.0,39500000.0,4,14,4,Malibu Town,28.425675,77.043508,Luxury,1,0,1,0,1,1,1,1,0,0
10802,Residential Apartment,Gurgaon,3,4.0,4,3,3,8,10363.0,2750.0,28500000.0,4,4,4,Sector 56,28.4256506,77.099613,Luxury,0,0,0,0,0,0,1,0,0,0
10803,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,12111.0,4500.0,54500000.0,4,1,4,DLF Phase 1,28.4754909,77.1032095,Luxury,0,0,0,0,0,0,1,0,0,0
10804,Residential Apartment,Gurgaon,1,2.0,4,3,1,14,5469.0,1225.0,6700000.0,2,5,2,Sector 81,28.387272,76.941182,Luxury,1,1,1,0,0,1,1,0,1,0
10805,Residential Apartment,Gurgaon,1,3.0,4,1,1,14,4807.0,1560.0,7500000.0,3,4,3,Sector 81,28.387272,76.941182,Luxury,1,1,1,0,0,1,1,0,1,0
10806,Independent/Builder Floor,Gurgaon,1,4.0,4,3,6,4,13374.0,2430.0,32500000.0,2,1,4,Sector 50,28.4250332,77.0579426,Luxury,0,0,0,0,0,1,1,0,0,1
10807,Residential Apartment,Gurgaon,1,3.0,4,3,1,14,12000.0,1350.0,16200000.000000002,2,8,3,Sector 102,28.4746969,76.9686267,Luxury,0,0,0,0,0,0,1,0,0,0
10808,Residential Apartment,Gurgaon,1,4.0,4,3,2,13,7619.0,4200.0,32000000.0,4,13,4,Sector 49,28.40922,77.049483,Luxury,1,1,1,0,0,1,1,1,1,0
10810,Residential Apartment,Gurgaon,1,2.0,2,2,2,12,5112.0,1115.0,5700000.0,2,8,2,Sector 85,28.404439,76.950907,Luxury,1,0,1,0,1,1,1,1,1,1
10811,Residential Apartment,Gurgaon,1,4.0,1,3,2,14,10541.0,2846.0,30000000.0,4,14,4,Sector 48,28.416629,77.038982,Luxury,1,1,1,0,1,1,1,1,1,0
10812,Residential Apartment,Gurgaon,1,4.0,4,5,6,28,11838.0,4857.0,57500000.0,4,13,4,Sector 112,28.5268936,77.0190228,Luxury,0,0,0,0,0,0,1,0,0,0
10814,Residential Apartment,Gurgaon,1,3.0,4,8,3,9,10000.0,2000.0,20000000.0,2,6,3,Sector 56,28.4256506,77.099613,Luxury,0,0,0,0,0,0,1,0,0,0
10817,Independent House/Villa,Gurgaon,1,3.0,4,3,1,2,88235.0,459.0,4500000.0,2,2,3,Surat Nagar 1,28.484594,77.003677,Luxury,0,0,0,0,1,0,0,1,0,1
10818,Residential Apartment,Gurgaon,1,3.0,4,8,2,14,12100.0,2153.0,26000000.0,4,2,3,Sector 49,28.403301,77.045624,Luxury,1,0,1,0,1,1,1,0,1,0
10819,Residential Apartment,Gurgaon,1,4.0,4,5,2,14,9340.0,4550.0,42500000.0,4,14,4,Sector 48,28.40622,77.042469,Luxury,1,1,1,0,1,1,1,0,0,0
10820,Residential Apartment,Gurgaon,1,2.0,2,5,1,15,10416.0,1296.0,13500000.0,3,4,2,Sector 67A,28.386101,77.070028,Luxury,1,0,1,0,1,1,1,1,1,1
10821,Residential Apartment,Gurgaon,1,3.0,2,3,1,15,9400.0,1968.0,18500000.0,3,4,3,Sector 67A,28.386101,77.070028,Luxury,1,0,1,0,1,1,1,1,1,1
10825,Residential Apartment,Gurgaon,1,3.0,4,1,6,32,21227.0,2588.0,41500000.0,3,15,3,Sector 62,28.4029807,77.0848734,Luxury,1,0,1,0,1,1,1,1,1,1
10826,Independent/Builder Floor,Gurgaon,1,3.0,4,7,3,3,12000.0,1500.0,18000000.0,2,1,3,DLF Phase 2,28.48243,77.08074,Luxury,0,0,0,0,1,0,0,1,0,0
10827,Independent/Builder Floor,Gurgaon,1,3.0,4,3,6,4,15277.0,1800.0,27500000.0,2,3,3,DLF Phase 2,28.4889627,77.0866646,Luxury,0,0,1,0,1,0,0,1,0,0
10829,Residential Apartment,Gurgaon,1,3.0,2,2,1,29,18473.0,2896.0,53500000.0,4,6,3,sector 58,28.412502,77.113072,Luxury,1,0,1,0,1,1,1,0,1,0
10830,Residential Apartment,Gurgaon,1,2.0,4,4,1,39,14107.0,1524.0,21500000.0,2,7,2,Sector 60,28.39988,77.09654,Luxury,1,0,1,0,1,1,1,1,1,0
10831,Residential Apartment,Gurgaon,1,2.0,4,3,5,3,4862.0,822.0,4000000.0,3,2,2,Sohna,28.288317,77.066043,Luxury,1,0,1,0,0,1,1,0,0,0
10832,Residential Apartment,Gurgaon,1,3.0,4,1,2,19,11580.0,1727.0,20000000.0,4,5,3,Sector 67A,28.386101,77.070028,Luxury,1,0,1,0,1,1,1,1,1,1
10833,Residential Apartment,Gurgaon,1,3.0,4,1,3,5,14722.0,1800.0,26500000.0,4,3,3,Sector 28,28.476487,77.073759,Luxury,1,1,1,0,1,1,1,1,1,1
10835,Residential Apartment,Gurgaon,1,4.0,4,1,2,14,13957.0,2350.0,32800000.0,4,6,4,Sector 67,28.38922,77.0551,Luxury,1,0,1,0,1,1,1,1,1,1
10836,Residential Apartment,Gurgaon,1,2.0,4,3,5,3,4497.0,822.0,3700000.0,3,1,2,Sohna,28.288317,77.066043,Luxury,1,0,1,0,0,1,1,0,0,0
10837,Residential Apartment,Gurgaon,1,2.0,4,3,5,3,4386.0,745.0,32700000.0,3,1,2,Sohna,28.288317,77.066043,Luxury,1,0,1,0,0,1,1,0,0,0
10838,Residential Apartment,Gurgaon,1,2.0,4,3,5,3,4399.0,745.0,32800000.0,3,0,2,Sohna,28.288317,77.066043,Luxury,1,0,1,0,0,1,1,0,0,0
10839,Residential Apartment,Gurgaon,1,2.0,4,3,5,3,4497.0,822.0,3700000.0,3,2,2,Sohna,28.288317,77.066043,Luxury,1,0,1,0,0,1,1,0,0,0
10840,Residential Apartment,Gurgaon,1,3.0,4,3,1,18,4062.0,1600.0,6500000.0,4,5,3,Sohna,28.271733,77.066216,Luxury,1,0,1,0,0,1,1,0,0,0
10841,Residential Apartment,Gurgaon,1,3.0,4,0,1,30,12000.0,2018.0,24000000.0,3,10,3,Sector 74,28.4164,77.01262,Luxury,1,0,1,0,0,1,1,0,1,0
10846,Residential Apartment,Gurgaon,1,4.0,0,4,5,29,14230.0,2600.0,37000000.0,4,8,4,Sector 113,28.5234609,77.0269545,Luxury,1,0,1,0,1,1,1,0,0,0
10847,Residential Apartment,Gurgaon,1,5.0,4,4,1,15,11469.0,3880.0,44500000.0,4,14,5,Sector 110,28.501365,77.010746,Luxury,1,1,1,0,1,1,1,1,0,0
10848,Residential Apartment,Gurgaon,1,4.0,4,3,1,20,11176.0,3400.0,38000000.0,3,7,4,Sector 110,28.501365,77.010746,Luxury,1,1,1,0,1,1,1,0,0,0
10849,Residential Apartment,Gurgaon,1,4.0,4,4,1,20,11044.0,3350.0,37000000.0,3,11,4,Sector 110,28.501365,77.010746,Luxury,1,1,1,0,1,1,1,1,0,0
10850,Residential Apartment,Gurgaon,1,3.0,2,1,1,13,12982.0,1579.0,20500000.0,2,3,3,Sector 113,28.532594,77.020297,Luxury,1,1,1,0,1,1,1,0,0,0
10851,Residential Apartment,Gurgaon,1,3.0,2,4,5,25,14498.0,2690.0,39000000.0,3,10,3,Sector 113,28.532594,77.020297,Luxury,1,1,1,0,1,1,1,1,0,0
10852,Residential Apartment,Gurgaon,1,3.0,2,3,5,25,12629.0,2217.0,28000000.0,3,21,3,Sector 113,28.532594,77.020297,Luxury,1,1,1,0,1,1,1,1,0,0
10853,Residential Apartment,Gurgaon,1,4.0,2,6,1,27,9047.0,3150.0,28500000.0,4,7,3,Sector 104,28.47844,76.98611,Luxury,1,1,1,0,1,1,1,1,0,0
10854,Residential Apartment,Gurgaon,1,4.0,2,5,1,27,9206.0,3150.0,29000000.0,4,14,3,Sector 104,28.47844,76.98611,Luxury,1,1,1,0,1,1,1,0,0,0
10855,Residential Apartment,Gurgaon,1,3.0,2,4,1,27,9170.0,2290.0,21000000.0,4,11,3,Sector 104,28.47844,76.98611,Luxury,1,1,1,0,1,1,1,0,0,0
10856,Residential Apartment,Gurgaon,1,4.0,0,6,5,24,19515.0,2434.0,47500000.0,4,2,4,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,1,1,1,0,0,0
10857,Residential Apartment,Gurgaon,1,4.0,2,6,5,18,19979.0,2913.0,58200000.0,4,5,4,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,1,1,1,0,0,0
10858,Residential Apartment,Gurgaon,1,3.0,2,6,5,24,18139.0,2343.0,42500000.0,3,21,3,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,1,1,1,0,0,0
10859,Residential Apartment,Gurgaon,1,3.0,2,3,5,24,17072.0,2343.0,40000000.0,3,11,3,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,1,1,1,0,0,0
10860,Residential Apartment,Gurgaon,1,3.0,2,8,6,24,16218.0,2343.0,38000000.0,3,8,3,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,1,1,1,0,0,0
10861,Residential Apartment,Gurgaon,1,3.0,2,5,6,24,16005.0,2343.0,37500000.0,3,3,3,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,0,1,1,0,0,0
10862,Residential Apartment,Gurgaon,1,3.0,2,6,5,24,17366.0,2072.0,36000000.0,3,6,3,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,1,1,1,0,0,0
10863,Residential Apartment,Gurgaon,1,3.0,2,7,5,24,15678.0,2072.0,32500000.0,3,17,3,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,0,1,1,0,0,0
10864,Residential Apartment,Gurgaon,1,3.0,0,4,6,18,15227.0,2003.0,30500000.0,3,15,3,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,0,1,1,0,0,0
10865,Residential Apartment,Gurgaon,1,2.0,4,5,5,17,8102.0,1444.0,11700000.0,3,11,2,Sector 3,28.483961,77.013514,Luxury,1,1,1,0,1,1,1,1,1,1
10866,Residential Apartment,Gurgaon,1,3.0,4,6,2,19,10442.0,1877.0,19600000.0,4,9,3,Nirvana Country,28.42049,77.06328,Luxury,1,0,1,0,1,1,1,1,1,1
10867,Residential Apartment,Gurgaon,1,3.0,4,1,2,18,12096.0,2480.0,30000000.0,4,7,3,Nirvana Country,28.42049,77.06328,Luxury,1,0,1,0,1,1,1,1,1,1
10868,Residential Apartment,Gurgaon,1,3.0,4,1,2,18,11593.0,2605.0,30200000.0,4,10,3,Nirvana Country,28.42049,77.06328,Luxury,1,0,1,0,1,1,1,1,1,1
10869,Residential Apartment,Gurgaon,1,4.0,2,5,5,17,9811.0,2650.0,26000000.0,4,15,4,Sector 3,28.483961,77.013514,Luxury,1,1,1,0,1,1,1,1,1,1
