PROPERTY_TYPE,OWNTYPE,BEDROOM_NUM,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,BALCONY_NUM,FLOOR_NUM,BHK,LATITUDE,LONGITUDE,LUXURY,SWIMMING_POOL,POWER_BACKUP,CLUB_HOUSE,ATM,GYM,WASTE_DISPOSAL,GAS_PIPELINE,PRICE
2.0,1,3.0,3,6,29,11238.0,2091.0,4,29,3,28.3889069,76.9513279,1.0,1,1,1,1,1,1,1,23500000.0
2.0,1,3.0,3,3,18,12804.0,1640.0,3,11,3,28.4583384,77.06652,1.0,1,0,1,1,1,1,1,21000000.0
1.0,1,4.0,1,6,4,11384.0,3250.0,3,1,4,28.446127,77.06218,1.0,0,0,0,1,0,1,0,37000000.0
1.0,1,3.0,3,6,4,20256.0,1950.0,3,1,3,28.42049,77.06328,1.0,0,0,0,0,0,0,0,39500000.0
2.0,3,3.0,2,3,8,8108.0,1850.0,4,6,3,28.4256506,77.099613,1.0,0,0,0,0,0,0,1,15000000.0
2.0,1,3.0,5,5,4,10604.0,1470.0,3,2,3,28.439540901931,76.969755011392,1.0,1,0,1,1,1,1,0,10900000.0
2.0,1,3.0,5,5,19,6976.0,750.0,2,3,3,28.499517,77.017245,1.0,0,0,1,1,1,1,0,4500000.0
1.0,1,3.0,5,5,4,9598.0,1785.0,3,4,3,28.388058,76.94343,1.0,1,0,1,1,1,1,0,12000000.0
1.0,1,3.0,1,5,4,11950.0,1593.0,4,4,3,28.4878048,76.9940123,1.0,1,0,1,1,1,1,1,19000000.0
1.0,1,3.0,5,5,4,11950.0,1359.0,4,2,3,28.4878048,76.9940123,1.0,1,0,1,1,1,1,0,16200000.000000002
1.0,1,2.0,3,5,4,9963.0,1375.0,2,2,2,28.39098,77.08761,1.0,1,0,1,1,1,1,1,13700000.000000002
2.0,1,2.0,3,5,19,5882.0,578.0,2,5,2,28.499517,77.017245,1.0,0,0,1,1,1,1,0,3400000.0
2.0,1,2.0,5,1,14,9333.0,1125.0,1,1,2,28.429253,77.029756,1.0,1,1,1,0,1,1,0,10500000.0
1.0,1,4.0,8,1,4,100000.0,4500.0,2,3,4,28.443365,77.06152,1.0,0,0,0,0,0,0,0,50000000.0
2.0,1,3.0,3,1,2,16000.0,2200.0,4,0,3,28.474861,76.976292,1.0,1,0,1,1,1,1,1,28000000.0
2.0,1,2.0,5,1,24,7971.0,1380.0,2,1,2,28.499693,76.999962,1.0,1,1,1,1,1,1,1,11000000.0
2.0,1,3.0,5,5,33,20423.0,2595.0,2,18,3,28.4050911,77.1096829,1.0,0,0,0,0,0,0,0,53000000.0
2.0,1,3.0,5,1,14,15476.0,2100.0,3,7,3,28.43642,77.1099,1.0,1,0,1,1,1,1,1,32500000.0
1.0,1,3.0,3,1,3,54687.0,1728.0,2,1,3,28.412173,77.0361,1.0,0,0,0,0,0,1,1,10500000.0
1.0,1,4.0,1,6,4,96000.0,4500.0,3,4,4,28.425675,77.043508,1.0,1,0,1,1,1,1,1,48000000.0
2.0,1,4.0,5,3,30,24854.0,2917.0,3,11,4,28.449548,77.101515,1.0,1,1,1,1,1,1,1,72500000.0
1.0,1,3.0,3,5,4,94827.0,2088.0,2,2,3,28.3974533,77.0990198,1.0,0,0,1,1,0,1,1,22000000.0
2.0,1,3.0,0,2,18,13473.0,2375.0,3,11,3,28.401575,77.10647,1.0,0,0,0,0,0,0,0,32000000.0
1.0,1,3.0,5,5,4,12340.0,1645.0,2,0,5,28.36235,76.97871,1.0,1,0,1,1,1,1,1,15200000.0
2.0,1,3.0,3,6,34,13207.0,1855.0,3,0,3,28.5033,76.99743,1.0,0,0,0,0,0,0,0,24500000.0
2.0,1,4.0,1,6,34,15454.0,2750.0,4,16,4,28.5033,76.99743,1.0,0,0,0,0,0,0,0,42500000.0
2.0,1,3.0,5,6,24,8068.0,1760.0,4,0,3,28.5033,76.99743,1.0,0,0,0,0,0,0,0,14200000.0
2.0,1,3.0,1,6,30,10588.0,1700.0,3,25,3,28.385039,77.022483,1.0,0,0,0,0,0,0,0,18000000.0
0.0,1,9.0,5,2,3,26275.0,2470.0,4,3,3,28.4439933,77.06652,1.0,0,0,0,0,0,1,0,64900000.0
2.0,1,3.0,3,6,19,11712.0,1921.0,3,1,3,28.382146,77.055471,1.0,0,0,0,0,0,0,0,22500000.0
1.0,1,3.0,1,1,4,15000.0,1500.0,2,3,3,28.42706,77.0603,1.0,0,0,0,0,0,1,0,22500000.0
2.0,1,4.0,0,1,40,18181.0,3300.0,4,16,4,28.402309427353,77.036047802092,1.0,1,1,1,0,1,0,1,60000000.0
2.0,1,5.0,5,2,13,20465.0,4300.0,4,5,5,28.458224,77.099668,1.0,1,1,1,1,1,1,1,88000000.0
2.0,1,3.0,5,1,24,17498.0,2343.0,2,9,3,28.516331087497,76.995685046165,1.0,0,0,0,0,0,0,0,41000000.0
2.0,1,2.0,6,1,14,5741.0,836.0,1,6,2,28.385039,77.022483,1.0,0,0,0,0,0,0,0,4800000.0
1.0,1,2.0,3,1,3,8817.0,930.0,2,1,2,28.393967,76.959507,1.0,0,0,1,1,1,1,0,8200000.0
2.0,1,2.0,5,6,13,7022.0,1310.0,2,2,2,28.4011028,76.9196505,1.0,0,0,0,0,0,0,0,9200000.0
1.0,1,4.0,3,6,3,13714.0,1750.0,3,2,4,28.4056704,77.070837,1.0,0,0,0,0,0,0,1,24000000.0
1.0,1,4.0,3,6,4,10645.0,3100.0,3,1,4,77.02664,28.4595,1.0,1,0,1,1,1,1,1,33000000.0
1.0,1,3.0,6,6,4,12051.0,1950.0,2,2,3,28.4889627,77.0866646,1.0,0,0,0,1,0,1,1,23500000.0
2.0,1,3.0,0,2,19,11346.0,2644.0,2,12,3,28.41018,77.05813,1.0,1,1,1,1,1,0,0,30000000.0
1.0,1,4.0,5,6,4,85000.0,4500.0,2,2,4,28.409324,77.045716,1.0,0,0,0,0,1,1,1,42500000.0
2.0,1,3.0,5,5,25,9208.0,2400.0,4,9,3,28.456319,76.961875,1.0,1,1,1,1,1,1,1,22100000.0
1.0,1,4.0,6,6,4,74701.0,4518.0,3,3,4,28.4840443,77.1039423,1.0,0,0,0,1,0,1,1,37500000.0
2.0,1,3.0,1,5,4,10765.0,1672.0,2,1,3,28.393465,76.988789,1.0,0,0,1,0,1,0,0,18000000.0
2.0,1,3.0,4,6,13,12990.0,1862.0,4,4,3,28.405628,76.926043,1.0,1,0,1,1,1,1,0,14100000.0
1.0,1,3.0,0,6,3,14285.0,1700.0,3,0,3,28.3971448,77.0866646,1.0,0,0,0,0,0,0,0,20000000.0
2.0,1,4.0,3,6,30,20000.0,3625.0,4,8,4,28.409463,77.108186,1.0,1,0,1,1,1,1,1,72500000.0
2.0,1,4.0,0,1,5,13924.0,1975.0,3,1,3,28.399273,77.070425,1.0,1,0,1,0,1,0,1,27500000.0
2.0,1,4.0,3,1,13,10714.0,4200.0,3,10,4,28.445812,77.096879,1.0,1,1,1,1,1,1,1,45000000.0
2.0,1,3.0,5,5,35,15246.0,1689.0,3,11,3,28.484795,76.999036,1.0,1,0,1,1,1,1,0,16500000.0
2.0,1,3.0,5,5,23,23277.0,2685.0,3,15,3,28.472761,77.085959,1.0,1,1,1,1,1,1,1,62500000.0
2.0,1,3.0,5,5,35,9935.0,1389.0,2,15,3,28.484795,76.999036,1.0,1,0,1,1,1,1,1,13799999.999999998
2.0,1,3.0,5,5,35,15777.0,1359.0,2,18,3,28.484795,76.999036,1.0,1,0,1,1,1,1,1,13600000.000000002
2.0,1,2.0,5,5,26,14915.0,1099.0,3,10,2,28.484795,76.999036,1.0,1,0,1,1,1,1,1,10200000.0
2.0,1,4.0,3,5,23,21664.0,4175.0,4,20,4,28.472761,77.085959,1.0,1,0,1,1,1,1,1,90500000.0
2.0,1,3.0,5,5,23,20670.0,2685.0,3,12,3,28.472761,77.085959,1.0,1,0,1,1,1,1,1,57500000.0
1.0,1,3.0,0,6,4,9318.0,2200.0,2,3,3,28.417831,77.052274,1.0,0,0,0,0,0,1,1,20500000.0
1.0,1,3.0,0,6,3,9487.0,1950.0,2,3,3,28.42606,77.099483,1.0,1,0,1,1,1,1,1,18500000.0
2.0,1,3.0,3,1,17,13846.0,1950.0,2,15,3,28.401406,77.050549,1.0,0,0,0,0,0,0,0,27000000.0
2.0,1,3.0,5,1,26,8513.0,2408.0,3,3,3,28.409748,76.953903,1.0,1,1,1,1,1,1,1,20500000.0
2.0,1,4.0,0,5,32,10580.0,2599.0,4,3,4,28.4085579,76.951783,1.0,1,1,1,0,1,0,0,27500000.0
2.0,1,4.0,0,1,19,9090.0,2475.0,4,8,4,28.409208,76.925732,1.0,1,1,1,1,1,1,1,22500000.0
2.0,1,4.0,1,1,19,9090.0,2475.0,4,8,4,28.409208,76.925732,1.0,1,1,1,1,1,1,1,22500000.0
2.0,1,4.0,3,1,19,9090.0,2475.0,4,7,4,28.409208,76.925732,1.0,1,1,1,1,1,1,1,22500000.0
2.0,1,4.0,3,1,19,9032.0,2325.0,3,15,4,28.409208,76.925732,1.0,1,1,1,1,1,1,1,21000000.0
2.0,1,2.0,5,6,14,10448.0,1359.0,3,8,2,28.4746969,76.9686267,1.0,0,0,0,0,0,0,0,14200000.0
2.0,1,3.0,3,1,8,15892.0,2045.0,4,2,3,28.39988,77.09654,1.0,1,0,1,1,1,1,1,32500000.0
2.0,1,3.0,0,5,36,15333.0,1500.0,2,3,3,28.522621253811,77.025486549749,1.0,1,0,1,1,1,1,0,23000000.0
2.0,1,3.0,5,1,17,6332.0,1816.0,4,3,3,28.48379,76.00055,1.0,0,0,0,0,0,0,0,11500000.0
2.0,1,3.0,1,1,21,7248.0,1890.0,4,4,3,28.410307,76.962527,1.0,1,0,1,0,1,1,1,13700000.000000002
2.0,1,3.0,5,1,15,8841.0,2262.0,4,9,3,28.36235,76.97871,1.0,0,0,0,0,0,0,0,20000000.0
1.0,1,3.0,7,6,5,16666.0,1650.0,2,2,3,28.40168,77.09182,1.0,1,0,1,1,1,0,1,27500000.0
1.0,1,4.0,4,1,2,14285.0,1750.0,2,2,4,28.404154,77.06772,1.0,1,0,1,0,1,0,0,25000000.0
2.0,1,3.0,2,1,4,16242.0,1650.0,3,3,3,28.3975627,77.0680604,1.0,1,0,1,0,1,0,1,26800000.0
2.0,1,3.0,0,5,40,17777.0,2250.0,4,7,4,28.404158,77.099979,1.0,1,0,1,0,1,0,1,40000000.0
1.0,1,4.0,6,1,4,14807.0,2600.0,4,1,4,28.404211,77.06688,1.0,0,0,0,0,1,0,0,38500000.0
1.0,1,4.0,2,1,4,17857.0,2800.0,4,1,4,28.407289,77.069686,1.0,1,0,1,0,1,0,0,50000000.0
2.0,1,3.0,3,5,20,17930.0,2015.0,3,2,3,28.356562,76.973291,1.0,1,0,1,1,1,1,1,17500000.0
2.0,1,3.0,3,5,4,8784.0,1423.0,3,2,3,28.4170586,76.9524174,1.0,1,1,1,1,1,1,1,12500000.0
1.0,1,3.0,3,5,4,7826.0,1150.0,3,3,3,28.288317,77.066043,1.0,1,0,1,1,1,1,1,9000000.0
1.0,1,3.0,6,1,2,14855.0,1380.0,3,1,3,28.40756,77.06939,1.0,1,0,1,1,1,1,1,20500000.0
1.0,1,4.0,1,1,4,16250.0,2400.0,3,3,4,28.4058757,77.0715922,1.0,1,0,1,1,1,0,1,39000000.0
1.0,1,4.0,4,1,2,12114.0,1750.0,3,2,4,28.403814,77.066332,1.0,1,0,1,1,1,0,0,21200000.0
2.0,1,3.0,4,1,5,15151.0,1650.0,3,3,3,28.397219,77.0691287,1.0,0,0,0,0,0,0,0,25000000.0
2.0,1,3.0,4,1,8,13750.0,1600.0,2,4,3,28.4050212,77.0469468,1.0,1,0,1,1,1,1,1,22000000.0
2.0,1,4.0,8,2,8,10713.0,2660.0,4,6,3,28.4050212,77.0469468,1.0,1,0,1,0,1,0,1,32000000.0
2.0,1,3.0,0,2,17,9993.0,2251.0,3,7,3,28.4050212,77.0469468,1.0,1,0,1,0,1,0,1,30000000.0
2.0,1,4.0,1,2,17,10836.0,2999.0,3,7,3,28.4050212,77.0469468,1.0,1,0,1,0,1,0,1,40000000.0
2.0,1,3.0,7,1,16,10473.0,1900.0,3,5,3,28.395494,76.9756004,1.0,1,1,1,0,1,0,1,19900000.0
1.0,1,5.0,5,5,4,21666.0,3000.0,3,4,5,28.478747812727,77.092838054199,1.0,0,0,0,1,0,1,0,72500000.0
2.0,1,3.0,1,5,20,9684.0,2375.0,4,5,3,28.514331,77.004551,1.0,1,1,1,1,1,1,1,23000000.0
2.0,1,5.0,5,1,15,11096.0,3830.0,4,2,5,28.501365,77.010746,1.0,1,1,1,1,1,1,0,42500000.0
2.0,1,3.0,5,1,27,8951.0,2290.0,4,9,3,28.47844,76.98611,1.0,1,1,1,1,1,0,0,20500000.0
2.0,1,3.0,8,6,24,15003.0,2072.0,3,20,3,28.516331087497,76.995685046165,1.0,1,1,1,1,1,0,0,31100000.0
2.0,1,3.0,5,6,23,6703.0,1790.0,3,10,3,28.453012,76.986042,1.0,1,0,1,0,1,1,1,12000000.0
2.0,1,4.0,0,6,4,15833.0,4800.0,2,2,3,28.3974533,77.0990198,1.0,1,1,1,0,1,0,0,76000000.0
2.0,1,3.0,3,1,19,6584.0,2430.0,3,5,3,28.507656,77.003368,1.0,1,1,1,1,1,0,1,16000000.0
2.0,1,4.0,0,1,19,9701.0,2010.0,2,6,4,28.392138,77.033757,1.0,1,1,1,0,1,0,1,19500000.0
2.0,1,3.0,3,5,26,14177.0,1855.0,3,2,3,28.4746969,76.9686267,1.0,1,0,1,0,1,0,1,26300000.0
1.0,1,4.0,3,6,4,11666.0,3000.0,3,1,4,28.508938,77.03645,1.0,0,0,0,0,0,1,0,35000000.0
2.0,1,3.0,5,2,19,10925.0,1794.0,3,2,3,28.42049,77.06328,1.0,0,0,0,0,0,0,0,19600000.0
2.0,1,3.0,5,2,19,11049.0,1629.0,4,1,3,28.42049,77.06328,1.0,0,0,0,0,0,0,0,18000000.0
2.0,1,3.0,5,2,19,10909.0,1815.0,4,16,3,28.4150233,77.0590555,1.0,0,0,0,0,0,0,0,19800000.0
2.0,1,4.0,0,1,13,8750.0,2000.0,1,3,4,28.3801295,76.9844677,1.0,0,0,0,0,0,0,0,17500000.0
2.0,1,3.0,3,3,15,13816.0,2895.0,4,12,3,28.445927,77.099865,1.0,1,0,1,0,1,1,1,40000000.0
2.0,1,3.0,0,3,14,16407.0,2895.0,4,10,3,28.445927,77.099865,1.0,1,0,1,0,1,1,1,47500000.0
2.0,1,3.0,8,2,12,12953.0,2895.0,4,5,3,28.445927,77.099865,1.0,1,0,1,0,1,0,1,37500000.0
2.0,1,4.0,0,6,12,8936.0,3245.0,4,3,4,28.463603,76.966149,1.0,1,1,1,0,1,0,1,29000000.0
2.0,1,3.0,0,6,12,8727.0,2750.0,4,3,3,28.463603,76.966149,1.0,1,1,1,0,1,0,1,24000000.0
0.0,1,4.0,4,6,4,30709.0,3240.0,2,4,4,28.419041,77.0578259,1.0,1,0,1,1,1,1,1,99500000.0
1.0,1,3.0,2,1,3,26250.0,3600.0,4,0,3,28.390741,76.9646,1.0,1,0,1,1,1,1,1,10500000.0
2.0,1,3.0,5,2,12,14858.0,2045.0,4,7,3,28.4000381,77.0982135,1.0,1,0,1,1,1,1,1,30000000.0
2.0,1,3.0,5,2,17,13038.0,2531.0,4,7,3,28.42049,77.06328,1.0,0,0,0,0,0,0,0,33000000.0
2.0,1,3.0,5,2,18,10750.0,2093.0,3,8,3,28.42049,77.06328,1.0,0,0,0,0,0,0,0,22500000.0
2.0,1,3.0,5,1,24,6887.0,1815.0,1,11,3,28.447649,76.984501,1.0,1,1,1,1,1,0,0,12500000.0
2.0,1,3.0,5,1,21,11217.0,2095.0,3,8,3,28.508602,77.002116,1.0,1,1,1,1,1,1,1,23500000.0
1.0,1,4.0,6,3,3,14857.0,1750.0,2,2,4,28.407289,77.069686,1.0,0,0,1,0,0,1,1,26000000.0
1.0,4,1.0,5,1,4,32000.0,450.0,1,2,1,28.512693,77.010129,1.0,0,0,0,0,0,0,0,1600000.0
0.0,4,2.0,5,1,1,63063.0,999.0,1,1,2,28.512693,77.010129,1.0,0,0,0,0,0,0,0,7000000.0
2.0,1,2.0,5,1,14,5862.0,597.0,1,3,2,28.474409,76.964954,1.0,0,1,1,1,1,1,0,3500000.0
2.0,1,2.0,5,1,14,6122.0,490.0,1,6,2,28.474409,76.964954,1.0,0,1,1,1,1,1,1,3000000.0
1.0,1,3.0,1,1,4,67857.0,2520.0,2,1,3,28.421858,77.08495,1.0,0,0,0,0,0,0,0,19000000.0
2.0,1,4.0,0,2,19,9184.0,2325.0,3,15,4,28.409208,76.925732,1.0,1,0,1,1,1,0,0,21400000.0
0.0,1,3.0,3,1,2,88000.0,450.0,2,2,3,28.484594,77.003677,1.0,1,0,0,1,1,1,1,4400000.0
2.0,1,4.0,8,2,14,12127.0,2350.0,4,6,4,28.40622,77.042469,1.0,1,0,1,1,1,0,1,28500000.0
2.0,1,3.0,8,2,14,11200.0,1790.0,4,6,3,28.38922,77.0551,1.0,1,0,1,0,1,0,1,20000000.0
2.0,1,2.0,1,6,32,19867.0,1508.0,2,22,2,28.40356,77.085012,1.0,1,0,1,0,1,1,1,24000000.0
1.0,1,3.0,3,6,4,12500.0,1900.0,2,4,3,28.42606,77.099483,1.0,1,0,1,1,1,1,0,20000000.0
1.0,1,3.0,3,6,4,13178.0,1935.0,3,3,3,28.455618,77.083076,1.0,0,0,1,1,0,0,0,25500000.0
1.0,1,3.0,3,6,4,13178.0,1935.0,2,2,3,28.455618,77.083076,1.0,0,0,0,0,1,1,0,25500000.0
1.0,1,4.0,3,6,4,14000.0,2700.0,2,2,4,28.455618,77.083076,1.0,0,0,1,1,1,1,0,35000000.0
1.0,1,3.0,3,6,4,42222.0,2000.0,2,4,3,28.425675,77.043508,1.0,1,0,1,1,1,1,0,76000000.0
1.0,1,3.0,3,6,4,13823.0,2000.0,2,3,3,28.455618,77.083076,1.0,1,0,1,1,1,1,0,23500000.0
1.0,1,3.0,3,6,4,13695.0,1935.0,3,3,3,28.455618,77.083076,1.0,0,0,1,1,1,1,0,26500000.0
2.0,1,3.0,3,5,24,8028.0,1557.0,3,7,3,28.28013,77.06696,1.0,0,0,1,0,1,0,0,12500000.0
1.0,1,3.0,3,1,3,4037.0,2700.0,2,1,3,28.423844,77.085748,1.0,0,0,0,1,1,0,0,10900000.0
1.0,1,3.0,5,1,3,7954.0,2200.0,4,3,3,28.434675,77.03968,1.0,0,0,0,1,0,1,0,17500000.0
1.0,1,3.0,3,1,3,5925.0,3000.0,2,0,3,28.420896,77.078727,1.0,0,0,1,1,1,1,0,16000000.0
1.0,1,3.0,3,6,4,10250.0,1750.0,2,3,3,28.42606,77.099483,1.0,0,0,1,0,1,1,0,16399999.999999998
2.0,1,3.0,3,1,9,14118.0,2656.0,3,9,3,28.503241,77.098734,1.0,1,1,1,1,1,1,1,37500000.0
2.0,1,3.0,1,3,9,11538.0,2600.0,3,4,3,28.503241,77.098734,1.0,1,1,1,1,1,0,0,30000000.0
2.0,1,4.0,1,6,25,10932.0,4848.0,3,12,1,28.518677,77.015115,1.0,1,0,1,1,1,1,1,53000000.0
2.0,1,4.0,1,6,25,11344.0,4848.0,3,10,1,28.518677,77.015115,1.0,1,0,1,1,1,1,1,55000000.0
2.0,1,4.0,1,6,25,11035.0,4848.0,3,15,1,28.518677,77.015115,1.0,1,0,1,1,1,1,1,53500000.0
2.0,1,4.0,1,6,25,12500.0,4848.0,3,10,1,28.518677,77.015115,1.0,1,0,1,1,1,1,1,52500000.0
2.0,1,4.0,3,3,14,12379.0,2383.0,4,4,4,28.4091958,77.0478112,1.0,0,0,0,0,0,0,0,29500000.0
1.0,1,4.0,5,1,4,87072.0,2367.0,2,4,4,28.428741,77.08745,1.0,0,0,0,0,0,1,1,22900000.0
1.0,1,4.0,3,1,4,81749.0,2367.0,2,2,4,28.42854,77.08286,1.0,0,0,0,0,0,1,1,21500000.0
1.0,1,4.0,2,1,4,75730.0,3078.0,2,2,4,28.427778,77.08028,1.0,0,0,0,0,0,1,1,25900000.0
2.0,1,2.0,3,2,11,6000.0,1450.0,4,5,2,28.495485,76.988401,1.0,1,1,1,0,1,0,0,8700000.0
1.0,1,3.0,0,2,4,64393.0,2376.0,4,2,3,28.428074,77.0650809,1.0,0,0,0,0,0,0,0,17000000.0
2.0,1,5.0,1,2,24,8203.0,5790.0,4,12,5,28.481127,76.973756,1.0,1,1,1,1,1,1,0,47500000.0
1.0,1,4.0,5,1,3,5093.0,3141.0,2,0,4,28.4320243,76.9859591,1.0,0,0,1,1,0,0,1,16000000.0
2.0,1,3.0,5,1,17,26379.0,2464.0,4,2,3,28.4247815,77.0325712,1.0,1,1,1,1,1,0,1,65000000.0
2.0,1,2.0,1,1,15,5318.0,1360.0,3,4,2,28.415977,76.9192899,1.0,0,0,0,0,0,0,0,58500000.0
2.0,1,2.0,3,1,13,4264.0,1360.0,1,5,2,28.3965938,76.9351676,1.0,0,0,0,0,0,0,0,5800000.0
2.0,1,3.0,1,1,14,4497.0,1690.0,3,5,3,28.3976038,76.9427006,1.0,0,0,0,0,0,0,0,7600000.0
2.0,2,3.0,3,1,15,3927.0,1935.0,3,4,3,28.415064,76.919613,1.0,0,0,0,0,0,0,0,7600000.0
2.0,1,4.0,3,1,40,16060.0,3300.0,3,10,4,28.402309427353,77.036047802092,1.0,1,1,1,0,1,0,1,53000000.0
2.0,1,2.0,5,6,10,4697.0,745.0,1,6,2,28.249352,77.067276,1.0,0,0,0,0,0,0,0,3500000.0
2.0,1,4.0,5,1,17,16666.0,3750.0,4,9,4,28.401406,77.050549,1.0,1,0,1,1,1,0,1,62500000.0
2.0,1,1.0,7,6,8,5865.0,358.0,1,3,1,28.249352,77.067276,1.0,0,0,0,0,0,0,0,2100000.0
2.0,1,2.0,3,6,26,11934.0,1215.0,3,14,2,28.4746969,76.9686267,1.0,0,0,0,0,0,0,0,14500000.0
1.0,1,3.0,7,6,4,10312.0,1600.0,2,3,3,28.42348,77.08451,1.0,0,0,0,0,0,1,0,16500000.0
2.0,1,2.0,3,6,14,10166.0,541.0,1,7,2,28.393738,76.9916675,1.0,0,0,0,0,0,0,0,5500000.0
2.0,1,2.0,3,5,35,10009.0,1099.0,2,12,2,28.47878,76.99599,1.0,0,0,0,0,0,0,0,11000000.0
1.0,1,3.0,5,6,4,5468.0,3200.0,2,3,3,28.4256506,77.099613,1.0,0,0,0,0,0,1,1,17500000.0
2.0,1,3.0,5,6,20,8061.0,1811.0,3,7,3,28.444091,76.967096,1.0,0,0,0,0,0,0,0,14600000.0
2.0,1,3.0,5,6,22,6555.0,1800.0,4,7,3,28.444091,76.967096,1.0,0,0,0,0,0,0,0,11800000.0
2.0,1,3.0,5,5,33,17422.0,2095.0,4,21,3,28.409433,77.105276,1.0,1,1,1,0,1,1,1,36500000.0
2.0,1,3.0,6,2,19,10869.0,1794.0,4,12,3,28.42049,77.06328,1.0,1,0,1,1,1,1,1,19500000.0
2.0,1,3.0,6,2,18,13117.0,2531.0,4,16,3,28.42049,77.06328,1.0,1,0,1,1,1,1,1,33200000.0
2.0,1,3.0,3,2,18,13104.0,2480.0,4,10,3,28.42049,77.06328,1.0,1,0,1,1,1,1,1,32500000.0
2.0,1,3.0,4,1,21,13812.0,1810.0,3,6,3,28.519268,77.027259,1.0,1,1,1,0,1,0,0,25000000.0
2.0,1,3.0,4,6,21,13259.0,1810.0,1,11,3,28.519268,77.027259,1.0,1,1,1,0,1,0,0,24000000.0
2.0,1,3.0,4,6,21,14117.0,1700.0,1,7,3,28.519268,77.027259,1.0,1,1,1,0,1,1,0,24000000.0
2.0,1,3.0,3,1,21,14090.0,2200.0,2,9,3,28.519268,77.027259,1.0,1,0,1,0,1,1,1,31000000.0
2.0,1,3.0,3,5,36,13352.0,1700.0,4,19,3,28.522621253811,77.025486549749,1.0,1,0,1,0,1,0,0,22700000.0
2.0,1,2.0,4,1,25,13350.0,1573.0,3,5,2,28.532594,77.020297,1.0,1,1,1,0,1,1,0,21000000.0
2.0,1,3.0,4,3,19,10628.0,2070.0,4,9,3,28.408549,77.042348,1.0,1,0,1,0,0,0,0,22000000.0
2.0,1,3.0,3,3,14,13190.0,1630.0,3,9,3,28.416629,77.038982,1.0,1,1,1,1,1,1,1,21500000.0
2.0,1,3.0,3,2,14,12772.0,2153.0,4,6,3,28.403301,77.045624,1.0,1,0,1,1,1,1,1,27500000.0
2.0,1,4.0,5,5,36,14111.0,2055.0,3,8,3,28.522621253811,77.025486549749,1.0,1,0,1,1,1,1,1,29000000.0
2.0,1,2.0,5,1,24,15189.0,1580.0,2,5,2,28.53268,77.018094,1.0,1,1,1,1,1,0,0,24000000.0
2.0,1,3.0,0,5,32,10833.0,1800.0,3,24,3,28.4085579,76.951783,1.0,1,1,1,0,1,0,0,19500000.0
0.0,1,4.0,5,5,3,16244.0,3078.0,2,3,4,28.5117291,77.0550072,1.0,1,0,1,1,1,1,1,50000000.0
2.0,1,3.0,5,2,14,16433.0,1430.0,2,7,3,28.447043,77.095211,1.0,1,0,1,1,1,1,1,23500000.0
2.0,1,3.0,3,5,40,30568.0,2250.0,4,12,4,28.404158,77.099979,1.0,1,0,1,1,1,1,1,38200000.0
2.0,1,2.0,1,1,19,8152.0,1380.0,3,10,2,28.4465158,76.9683684,1.0,1,0,1,1,1,1,1,9000000.0
2.0,1,3.0,3,1,30,25214.0,1983.0,4,15,3,28.443185,77.108897,1.0,1,1,1,1,1,1,1,50000000.0
2.0,1,3.0,4,1,12,9285.0,1785.0,3,12,3,28.3993997,76.9703234,1.0,0,0,0,0,0,0,0,13000000.0
1.0,1,4.0,4,6,4,14789.0,1900.0,4,3,4,28.466154,77.077396,1.0,0,0,1,1,1,1,0,28100000.0
1.0,1,2.0,1,2,2,8125.0,929.0,2,2,2,28.390392,76.969342,1.0,1,0,0,1,1,1,1,6500000.0
2.0,1,3.0,3,6,14,9200.0,2000.0,4,6,3,28.479934,76.969137,1.0,1,1,1,1,1,1,1,18400000.0
2.0,1,3.0,5,3,14,16966.0,1945.0,4,5,3,28.437288,77.107488,1.0,1,1,1,1,1,1,1,33000000.0
2.0,1,3.0,7,1,19,17163.0,1777.0,3,9,3,28.466586,77.087008,1.0,1,1,1,1,1,1,1,30500000.0
2.0,1,3.0,0,2,3,13703.0,1525.0,3,1,3,28.429224,77.069294,1.0,0,0,0,0,0,0,0,18500000.0
2.0,1,4.0,5,1,51,15806.0,2847.0,4,4,4,28.386048,77.0607637,1.0,0,0,0,0,0,0,0,45000000.0
1.0,1,4.0,3,5,4,16666.0,2700.0,3,3,4,28.4889627,77.0866646,1.0,1,0,1,1,1,1,1,45000000.0
2.0,1,1.0,0,1,7,6225.0,257.0,1,0,1,28.519268,77.027259,1.0,1,0,1,0,1,0,0,1600000.0
1.0,1,3.0,5,6,4,7058.0,1700.0,1,3,3,28.5129305,77.037736,1.0,0,0,0,0,0,0,0,12000000.0
2.0,1,2.0,4,2,14,7859.0,1565.0,3,6,2,28.498792,77.022719,1.0,1,1,1,1,1,1,0,12300000.0
2.0,1,3.0,5,1,30,24457.0,1983.0,4,6,3,28.443185,77.108897,1.0,1,1,1,1,1,1,1,48500000.0
2.0,1,3.0,1,2,13,10707.0,1541.0,2,1,3,28.413115,77.057045,1.0,1,1,1,1,1,1,1,16500000.0
1.0,1,3.0,5,1,4,15565.0,1150.0,3,2,3,28.3974533,77.0990198,1.0,0,0,0,1,0,0,1,17900000.0
2.0,1,4.0,5,5,34,13308.0,2720.0,4,21,4,28.509518516781,76.988676053722,1.0,1,0,1,1,1,0,0,39600000.0
